indice_tiempo,ica_importaciones_brasil,ica_importaciones_paraguay,ica_importaciones_uruguay,ica_importaciones_venezuela,ica_importaciones_total_mercosur,ica_importaciones_bolivia,ica_importaciones_chile,ica_importaciones_colombia,ica_importaciones_mexico,ica_importaciones_peru,ica_importaciones_alianza_pacifico,ica_importaciones_ecuador,ica_importaciones_resto_al,ica_importaciones_total_resto_al,ica_importaciones_canada,ica_importaciones_estados_unidos,ica_importaciones_alemania,ica_importaciones_autria,ica_importaciones_belgica,ica_importaciones_espana,ica_importaciones_francia,ica_importaciones_italia,ica_importaciones_paises_bajos,ica_importaciones_polonia,ica_importaciones_portugal,ica_importaciones_reino_unido,ica_importaciones_resto_ue_28,ica_importaciones_total_ue_28,ica_importaciones_suiza,ica_importaciones_india,ica_importaciones_rusia,ica_importaciones_china,ica_importaciones_corea,ica_importaciones_indonesia,ica_importaciones_japon,ica_importaciones_tailandia,ica_importaciones_taiwan,ica_importaciones_vietnam,ica_importaciones_resto_pacifico,ica_importaciones_total_pacifico,ica_importaciones_israel,ica_importaciones_australia,ica_importaciones_nueva_zelanda,ica_importaciones_angola,ica_importaciones_argelia,ica_importaciones_egipto,ica_importaciones_marruecos,ica_importaciones_sudafrica,ica_importaciones_resto_africa,ica_importaciones_total_africa,ica_importaciones_resto_mundo,ica_importaciones_totales,ica_participacion_importaciones_aladi_total,ica_importaciones_asean,ica_importaciones_medio_oriente,ica_participacion_import_mercado_comun_centroamericano,ica_participacion_importaciones_can_total,ica_importaciones_total_nafta
2009-05-01,891.482204328,27.46723744326,26.77220955792,1.2180588715,946.939712,19.73845914363,51.46981198744,5.59453631522,77.88554600105,4.07487120524,139.024768,8.59921476228,85.04304420201,1199.345152,12.93027016378,294.93740304853,125.30013539142,7.74868921554,10.95414649292,58.9943655207,47.64561431421,61.43669963746,8.61430899126,4.40095611371,4.89121571383,47.77311379052,398.896288,21.13704148101,28.38191950672,23.11043463119,0.0,331.23599625544,33.73021909401,10.57638922039,69.82350328347,33.08638409899,21.18375690809,4.25546400838,42.22345279242,546.115136,7.53100427417,17.68079952856,0.94668096636,0.0,0.0,0.18859814233,0.03598754936,7.42462382674,0.60101805989,8.2502275,121.88004412668,2660.005376,1117.54059647,90.96362677,9.27860745,3.36226447,38.00708135,385.75322012
2009-06-01,1053.26847705982,28.29981913355,27.04597304288,1.41046132861,1110.024704,15.16572224127,61.57722704865,14.09029617914,112.93671104831,3.94697583589,192.551216,7.29199788152,69.47458812803,1394.508288,56.52741263491,565.65332944361,155.70564940767,10.38786081193,13.54530038634,57.18514367799,94.76138094642,63.38124239751,48.85340344554,3.52909681916,4.15255006206,73.83667472824,554.762368,29.42407962179,37.65177580563,25.55834885955,0.0,401.15122337897,54.79163223716,15.55728263404,81.85589966425,35.50515292207,19.39504265487,7.56792181395,36.14763070849,651.971776,5.03602641939,19.68374421855,0.53913477547,0.0,0.00019142999,0.52711479569,2.96381520193,7.94232078939,0.54417059735,11.977613,295.05776444948,3618.927616,1328.21746335,95.25106948,5.35152689,2.9796918,40.49499241,735.11746157
2009-07-01,1052.57559767058,29.4472333912,30.06214531388,0.9593401823,1113.044352,21.22827716644,50.77833572275,10.86828079102,105.02153426744,4.51356761667,171.181712,8.75414396811,65.85580018143,1380.064256,21.51975389195,429.90131553986,163.30733803524,14.41180470725,18.03755552733,84.70597940723,67.94431694641,79.30705210523,12.96965703228,11.85312251386,6.13757510647,79.05153388129,565.880448,28.15451135502,61.01252722333,41.63835427815,0.0,400.71214026636,44.23510843499,13.88116587209,71.19687636522,35.1379505444,22.15256948347,6.97523408431,39.0073222677,633.298368,10.30177403302,6.38113617426,0.99646389345,0.0,0.0,20.74276795056,17.16886302175,11.56877521111,0.73266807616,50.213076,387.70579266131,3588.913152,1317.80495623,95.38143215,12.36325055,3.00170179,45.36426935,555.58015217
2009-08-01,1030.48931096947,30.79851604499,28.07170892706,0.7904391417,1090.150016,17.28417062998,50.07996972291,12.53003929455,101.68312291204,11.95204206218,176.245168,12.38344679909,20.60325135171,1316.666112,12.37578858946,389.37171637899,156.05696812504,22.63782597643,13.78442501303,69.72028448085,60.61231739259,75.85198687279,13.69750285811,2.72657536722,4.98710652349,56.20468611502,508.312416,32.03274777679,27.70364012912,26.49362935126,0.0,338.83776965603,49.03175771162,12.37947408479,64.88835372957,29.78836895451,22.45931489256,5.95038694193,39.18918274574,562.524608,5.6536778353,23.43287914735,1.4246600285,0.0,0.0,25.92222543704,9.11273192001,10.98040603885,0.79736129666,46.812724,334.41294101529,3255.184896,1298.19742979,87.52742488,6.1980201,2.75504651,54.14969831,503.43062871
2009-09-01,1164.95787620301,32.02580514905,29.7800533682,0.63744652347,1227.401216,17.77858208318,57.4801985506,7.43536800414,105.39431519083,7.72927703543,178.039152,13.37091963234,34.06416458379,1470.65408,23.24691642404,452.73253808956,195.46737624328,13.45720311006,17.3057194467,73.66564362377,73.13720901962,77.11899773728,30.93765338068,4.29863892897,5.8675492455,124.45468713436,653.461312,37.75065444846,29.34699303134,32.90656384115,0.0,515.83087052012,54.37182394137,20.2210305486,82.62814073032,45.00004932765,27.94712540638,8.35630580471,50.42109293628,804.776448,7.1973738888,2.78840056819,3.32419507547,0.0,0.06747119922,1.98881640455,21.72168434094,10.33595088537,0.88778336122,35.001708,150.48079793193,3665.91744,1439.4974,125.15012534,10.12972982,3.15497162,46.31414659,581.37376364
2009-10-01,1183.87233347023,35.40664461937,32.0834277262,1.63477516014,1252.99712,11.92208312246,64.07420155914,11.63614505627,141.47553858001,3.92889716202,221.114784,13.36146203608,28.52133753995,1527.9168,22.52665697455,484.37982887763,186.97412243936,10.30151849416,18.49193182857,67.43037331781,80.00571430041,72.15245489496,34.23956222294,7.95295274681,8.27331823673,73.9698789624,589.47904,29.6872301814,37.40961808544,32.43853227386,0.0,516.79988841992,59.18189072356,19.67950896099,73.29898012071,35.17137780741,27.64722239327,6.29356646892,39.74296658929,777.815424,5.99732087487,20.44568432368,0.95186364266,0.0,0.00135013,0.56992799719,0.14683232998,5.4646898687,2.48313035161,8.665931,148.21021953635,3656.2368,1502.12100568,101.23155736,9.48796829,1.54854163,40.84858706,648.38202715
2009-11-01,1255.04912878867,35.77623827291,38.07398580217,1.40146104718,1330.3008,14.47295607564,72.35510893691,12.51799181382,104.70178526951,6.41598849544,195.99088,17.41947721454,17.48390853166,1575.667968,13.29483802121,530.62566579359,195.31791875467,10.47475025053,20.13124085541,76.53562677328,82.63324529604,77.45329614857,16.53058163209,5.51164393803,7.35608152469,65.83272644776,595.299776,37.52266609321,34.69845463824,37.76298562312,5.63490986667,470.41030969768,51.41156638947,14.96079027165,76.25174677258,36.7701815775,33.69054568517,6.13554170484,40.66362127191,730.294272,9.15855541117,9.16757944354,0.95059130186,0.0,0.01494812012,0.57847127146,7.20331867034,7.38889491831,5.19376974066,20.379402,88.2502695336,3651.185152,1564.72042015,99.22168434,9.5692867,2.04052476,50.82641373,648.62229277
2009-12-01,1268.41281547253,38.74381112148,33.59448588672,4.62231991277,1345.37344,10.39104786261,61.40408856443,5.99813853228,109.33222710798,5.15676840352,181.891216,15.42853248432,10.33340863705,1563.4176,17.04826725338,493.21761320321,176.39025115722,11.77353124784,20.20184855793,70.97832227957,73.49523278617,84.99213205055,15.59655004881,5.32691958415,6.44675282959,93.03067286293,597.963456,39.73122373043,40.25498828181,38.44317426738,0.0,455.69484175601,53.41754817251,20.23282054595,75.80349261997,32.2892677966,33.04875861013,7.92377714672,34.7179850628,713.128512,10.6043847787,16.07215367186,0.59443363143,0.0,0.0,0.5988568867,0.21334599855,5.05138391702,1.10437514925,6.967962,103.87033406294,3601.582848,1555.78545562,95.62206428,11.3208059,2.86608421,36.97448751,619.59810943
2010-01-01,964.26406252911,38.1033785848,26.57369848135,3.31136170255,1032.25248,18.82183109457,61.00786628457,7.49923837952,138.48536788077,4.82962869661,211.822096,13.68548474524,12.01090949893,1288.592768,19.29187330321,399.32714049029,172.95101299666,7.66055561881,17.02287744003,71.82064629598,96.94689707246,81.74227094316,12.07402792498,6.5638949447,4.01072475939,60.40101929349,557.71904,26.52512878067,28.54686369089,34.62960215206,0.0,475.34778124287,61.63134375375,17.25248904016,80.99161018867,39.44892805018,31.6421929227,10.73700998802,35.45728106778,752.508608,7.53019091049,14.25508434202,0.58226962058,0.0,0.0,0.31303327627,3.42713183025,6.53651655132,0.87579221639,11.152474,95.05683390641,3209.192704,1280.28293991,103.00954599,8.63009478,2.3582838,44.83618325,557.10438002
2010-02-01,1124.12482347248,38.23253029507,36.17615162285,0.73974381415,1199.273216,27.25869822162,59.49322224394,6.13224013003,94.21775296331,5.36535432807,165.208576,13.81015308691,36.08861113675,1441.639296,25.77876781427,431.76425336941,177.77708032316,11.63802549748,22.83320209438,52.94747833202,179.14472786853,81.31721385424,13.69222147086,5.38178825464,4.07900304059,68.75308300936,649.146752,31.58292745761,32.9957921449,31.06798665378,0.0,421.65578608877,57.20537875377,15.25340067796,75.27073496089,42.70688765531,28.96717905157,7.08076077613,33.70814933142,681.848256,6.41351397165,34.63535983422,0.35336541965,0.0,0.0,0.54784271186,2.25106115491,7.08454667683,1.18773015101,11.071181,108.35655417592,3455.070976,1407.55338613,99.22956866,7.11242147,4.36308984,52.5664459,551.76077414
2010-03-01,1451.73699409726,37.68872632681,44.06378859847,1.17074055649,1534.660224,51.14712455397,60.90475924379,10.84884549209,114.88225820089,6.83973056802,193.4756,14.48489257588,34.57933595331,1828.347136,22.60476516493,551.34338215435,226.40101073954,14.64846507561,24.04418257132,81.78225555603,198.88996800593,127.36406753806,28.44413631242,6.8931812863,10.20942592833,120.37790381614,881.956672,42.90205512932,34.5828928682,35.78524433245,0.0,523.54097842929,93.50875501013,19.6111086649,92.93280389663,48.37092942775,32.55098139431,7.42766736788,41.58860203608,859.53184,9.96124465184,19.89597300528,1.15694173632,0.0,0.00329512988,0.2893147954,3.66014189947,9.92206725562,6.14291574061,20.017734,137.67023490957,4402.853888,1798.23600186,117.7480983,18.7295178,3.78435552,83.32059458,688.83040661
2010-04-01,1278.73794349407,35.29982979359,44.19613015115,2.07493577282,1360.308864,25.22337163605,62.30448810104,5.92404640636,144.44511751368,12.07358304565,224.747232,12.82571207465,28.85366840776,1651.958912,46.8390210295,419.8997390628,230.7857724329,14.10169124575,22.50163147476,82.96941521029,119.65438719569,118.46118424314,24.36003824859,6.43626657014,10.32257658934,95.0190331529,767.314368,42.70237850552,29.21902312657,35.42395629738,0.0,482.17905246918,76.04384243598,36.24789437705,90.47825392824,48.63937820194,35.41656264468,6.89115294878,39.27165873679,815.167808,6.53437975148,36.09361884862,0.86702749265,0.0,0.0,0.87369978012,19.59878060883,7.39112411568,6.31956451426,34.183168,257.50451208237,4101.005568,1625.8863406,131.3431576,14.43994775,2.33549399,56.04671264,611.18388071
2010-05-01,1452.8360671493,38.54769366632,46.53766821082,1.28757567171,1539.20896,26.13972583789,64.41097313489,16.70890690741,110.41839228053,4.66435191103,196.202624,9.27906312646,68.68341868109,1839.513728,28.31031863157,417.96271128402,321.39287846153,11.46298097915,25.60613426478,75.31217211785,143.31671666542,79.95296737801,71.20793115732,6.17943430233,17.78866182805,95.86228113597,884.244352,36.16220850169,42.26234594331,36.20077633527,0.0,514.02877643287,71.78477501483,21.21994199592,121.63523963776,41.45489440359,29.38918335566,5.28633926942,38.91588799661,843.715008,10.06245186544,33.30441422872,1.117451337,0.0,0.0,5.19642682789,0.13389891998,15.54205599535,0.86095863026,21.73334,416.95126355313,4575.37792,1774.23246873,108.26138239,17.8918384,3.03434947,56.79204776,556.69142245
2010-06-01,1596.10572923239,35.54938307879,78.91857300633,0.99613258947,1711.569792,26.3528326903,78.63826818915,11.56161175721,162.39492594202,6.21319614552,258.808,12.39144162283,68.91192182291,2078.034048,59.39769413445,522.19337881154,245.4871952725,15.05772036165,30.34942696254,91.18970390922,116.29805947468,92.54071603621,34.74442448402,7.38352792367,6.7588613312,78.774307176,756.215168,37.63123953782,35.04835671565,41.18950228154,0.0,674.7841057974,73.32999442095,25.00059070512,96.04381898027,59.99363791413,41.47912279276,9.60036417061,47.23964691928,1027.471296,12.62651524114,26.88352666673,0.64156669194,9.595e-05,0.0,17.68895372187,3.20801118174,13.64864263047,9.39279123472,43.938496,547.38548954162,5151.025152,2014.39790683,142.27237006,32.43834038,3.09281187,56.51908278,743.98599529
2010-07-01,1678.94339129053,35.19607526138,42.83079738996,1.73666752141,1758.706944,32.60708096317,67.04996444113,12.22463276432,180.73922185265,8.66672593653,268.680544,12.86105217427,94.17631047257,2167.031808,21.04917871394,522.1230552,249.73871536826,13.73214603869,21.19740757054,96.04596316721,128.81223048586,113.69446081903,32.16947000898,15.05190056254,6.86189242665,85.03105728831,797.578432,35.24316981436,48.18405912744,39.78887495104,0.0,706.63705633184,75.59529461334,33.13718942751,96.03634882354,57.23909484083,42.18484395224,9.83078656722,50.5263994748,1071.187008,9.76937952974,35.27976414332,1.60552248395,0.0,0.00013284,3.49740868887,20.98084570206,13.38398904463,1.36581888984,39.228196,537.67932605496,5290.504704,2075.89837377,151.28891821,39.95923434,4.13160703,66.35949193,723.91145323
2010-08-01,1676.28238614281,33.99008908698,72.43902324726,0.99306379443,1783.704576,25.11688932059,80.89145135833,14.27637522692,160.10052129915,15.92128077342,271.189632,12.17222075595,116.01625845661,2208.19968,22.4529010787,544.0814470017,376.43683578894,23.61333076264,27.77360163036,107.20420795528,110.58658942338,125.72152893648,33.47050217688,23.53167153042,8.13170136552,101.83740607065,975.948288,37.64091082173,41.20316738486,46.3199053898,37.50154871185,683.14550005671,78.27090991267,23.16231845611,110.21347670958,58.44015263721,42.78940353085,8.7346129692,50.28793729819,1055.044288,12.3838097054,17.06577614172,2.26187713446,0.0023161499,0.00714212002,0.67871217182,27.64029928134,16.1462044138,1.02383585577,45.498508,347.51679895781,5355.478016,2094.44441277,141.02484918,16.45619356,3.8929315,67.48676529,726.6348673
2010-09-01,1782.16046697486,32.77571691372,61.13771394631,1.62023353799,1877.69408,30.14597730322,81.10164701128,12.2814086861,167.83157963613,12.30044344611,273.515072,16.178123838,58.38633870977,2255.919616,58.14455832214,535.50647914821,309.41829901735,14.85133872945,24.11066504742,83.10159327895,118.12472448763,110.93558722059,29.08473800826,12.29051528499,6.59428443659,121.13439765784,868.92864,39.28247580259,48.08305274464,53.26258757276,0.0,813.03325278785,82.15758719544,27.91574646422,111.37263113066,60.89060921307,38.10354242337,12.12236124443,52.31526315468,1197.91104,12.69353398252,33.33608190646,1.22152869759,0.0,0.0,0.57698248882,8.42427129113,16.63678537547,24.48163988839,50.11968,221.81722039321,5336.944128,2199.68261574,153.68786375,32.6279182,3.33060977,70.9059534,761.4826122
2010-10-01,1616.24442304934,36.08244425001,54.88548909921,4.73966230103,1711.952,22.53248067978,90.02655302122,16.28926860601,167.10256970946,16.15029345369,289.568672,14.49218015782,42.57819214694,2081.123584,21.00240247591,500.13795109,275.6959329098,16.85093195766,26.4756122765,82.47793165944,95.95771984856,87.2548574107,56.0709170987,10.09676427646,7.36560020287,103.46836664459,808.831104,47.11649554598,43.36086437576,52.43444183827,0.0,795.18607407085,90.78229287713,30.99939330205,103.46951767636,59.09090652542,39.67309110216,8.69625671188,60.6430136908,1188.540544,12.83879447149,21.19138005688,1.05771144894,0.00015302,0.01770380078,1.19497568399,7.13703092102,7.85890840335,0.97838055282,17.187152,203.15924498329,4950.865408,2041.89509,160.87349032,34.70386186,2.73959923,69.4642224,688.24292383
2010-11-01,1807.69331361783,36.75887447548,50.16407104019,1.22703378071,1895.843328,22.62586741158,105.20018090235,28.31808988203,178.5692796501,16.65600753142,328.743552,17.05529044839,68.16357310339,2332.431616,44.34674888993,613.13260706218,317.00032128167,16.15015421346,25.20520016072,110.78514358074,98.12690039908,116.85206021341,34.88071041003,17.85047323964,8.31877633149,105.39024514044,912.04768,61.4876641847,54.27562779817,61.93438534151,0.0,859.49782531971,98.48731190992,34.69889943545,106.25824538446,62.70738625124,44.74160705105,13.24545043865,58.25634597734,1277.89312,12.51845469088,32.67197939151,1.64977816321,0.0,0.01770381055,1.20507659445,1.56866322723,8.53187619346,1.27004316765,12.593363,220.00889331806,5575.504384,2270.24569002,169.95356752,26.18826588,3.65043221,84.65525488,836.04863657
2010-12-01,1806.14720405077,38.57641283878,49.8630469481,1.59493834097,1896.181632,42.49556921906,74.01870275726,7.91097286165,197.92043899426,11.23946990613,291.0896,14.17761007416,40.02230202129,2283.96672,39.62677063678,599.93973278844,312.10124092747,13.42278473767,26.86818515488,88.61371212698,122.61095697185,160.77797591956,25.56234932745,6.01846879204,4.82967517934,94.31941608877,903.691072,48.56630476738,46.52621954294,98.86710380534,0.0,728.8153619561,109.10738611207,31.68898367759,106.55761992783,61.06252787913,37.64569365421,11.61651116228,51.10551186311,1137.599616,14.06377042064,20.54925510987,0.89263621299,0.00151608003,0.03221820945,1.02707024397,7.66769163001,18.51220770764,2.13524773645,29.375952,213.65661931191,5388.755456,2246.8992573,155.7467073,53.36891014,3.45051216,75.82362267,837.48694338
2011-01-01,1341.58434548776,37.98995519987,32.56555030093,1.20162278624,1413.34144,35.69745370241,86.07924112562,12.03342116216,237.20273861657,9.35100091778,344.6664,16.94949106891,68.2890901433,1878.943872,36.83643945389,643.45655010432,255.19520229901,13.67351418101,22.56142532991,91.87738045012,93.59390058398,114.00129784179,30.1475399712,14.2971661873,7.72903575836,91.82708697692,816.49504,81.59152213692,65.84844637862,47.3778536123,77.54409801049,730.02141199249,93.48645543646,24.70370099899,119.06987126585,43.25462453445,41.86092018416,14.48362527663,42.74381180927,1109.624448,11.8325141815,30.2871677386,0.77401945206,0.00059483002,0.0060095,1.66707951861,22.32759383101,11.98466704272,1.22394383996,37.209888,132.97648282077,4889.206784,1814.17680089,125.81960725,23.70149225,3.54946359,74.03136676,917.49572677
2011-02-01,1604.48747737404,41.68240811144,41.00881500373,1.18031743853,1688.35904,52.94538399134,72.98356262329,8.68429651739,190.2443055287,10.93054561119,282.84272,14.71697601839,68.97079255548,2107.83488,72.12276479899,501.13880227032,232.03788590674,13.56019997083,26.65263235199,91.44586644099,73.34527926963,114.18843811125,36.54014365794,6.79891067999,6.82439056092,78.39629557707,725.549376,45.75935198825,38.86803653976,42.18217773473,42.15693813455,630.08831463045,88.84435791824,20.64838528773,95.03188476667,47.03658094085,32.64169594446,10.14633929429,43.31576117767,967.753344,38.82276321784,23.37726528008,1.43886733953,0.00877579987,0.01988482947,3.92174408516,14.69263514891,23.46775958894,2.72621014764,44.837008,158.21085318636,4764.29312,2042.6616304,121.96143126,46.05695846,5.27884866,87.27720259,763.50587582
2011-03-01,1753.24642318612,44.02265599944,52.25568819767,0.84873612135,1850.373504,49.22382599416,83.65748023484,11.3550155055,262.32775472689,12.35405612902,369.694304,18.1603807606,70.17469628929,2357.626624,81.06520722172,579.16842170412,274.36432774373,13.47296284278,37.40906269048,103.07865378043,118.96142400505,131.47614060617,57.97460149291,14.52211985283,6.55680437149,111.56801701177,922.09152,52.70737413982,32.44078645949,85.12158881654,25.45574437174,733.0328328897,90.4963816263,26.92280702049,119.5848981541,55.61221293384,34.42745681285,12.79673407109,59.56554420013,1132.438912,8.78415905435,23.86813634136,0.64864413887,0.0089813299,0.0,0.28280773952,0.28383246889,45.90736059551,2.57500042652,49.057984,343.82543156546,5641.593344,2290.91169549,155.33907827,17.45998288,9.32088181,91.09327912,922.56138321
