web-scraper-order,web-scraper-start-url,Categoria_Electrodomesticos,Categoria_Electrodomesticos-href,Refrigeradores,Refrigeradores-href,Nombre_Producto,Nombre_Producto-href,Precio,Marca,Foto_Nevera-src
"1604780552-325","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Siberia 230 Litros Haceb - Manija Externa Aluminio","https://articulo.mercadolibre.com.co/MCO-543758082-nevera-siberia-230-litros-haceb-manija-externa-aluminio-_JM#searchVariation=47126473027&position=18&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","1.279.900","",""
"1604780449-235","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Minibar 67 Lts Hyrf67s Hyundai","https://articulo.mercadolibre.com.co/MCO-555232315-nevera-minibar-67-lts-hyrf67s-hyundai-_JM#position=45&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","Hyundai",""
"1604780512-287","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Mini Bar / Nevera Titanium Challenger - Ref. Cr 152 / 121 L","https://articulo.mercadolibre.com.co/MCO-500357693-mini-bar-nevera-titanium-challenger-ref-cr-152-121-l-_JM#position=29&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","559.900","",""
"1604780531-305","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Challenger Negra No Frost 428 - Ref Cr 428 / 370l","https://articulo.mercadolibre.com.co/MCO-499643024-nevera-challenger-negra-no-frost-428-ref-cr-428-370l-_JM#position=24&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","1.339.900","",""
"1604780469-254","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Mini Cooluli 4 Litros Entrega Inmediata . Nueva","https://articulo.mercadolibre.com.co/MCO-570300054-nevera-mini-cooluli-4-litros-entrega-inmediata-nueva-_JM#searchVariation=59792422148&position=40&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","","https://http2.mlstatic.com/nevera-mini-cooluli-4-litros-entrega-inmediata-nueva-D_NQ_NP_946182-MCO42609501803_072020-O.webp"
"1604780442-229","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Vertical Nevera Vertical Enfriadora Panorámica","https://articulo.mercadolibre.com.co/MCO-559970017-vertical-nevera-vertical-enfriadora-panoramica-_JM#position=47&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","9.000.000","",""
"1604780601-370","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Filtro De Agua Para Nevera Samsung Da29-00020b","https://articulo.mercadolibre.com.co/MCO-452323535-filtro-de-agua-para-nevera-samsung-da29-00020b-_JM#position=4&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","","https://http2.mlstatic.com/filtro-de-agua-para-nevera-samsung-da29-00020b-D_NQ_NP_878840-MCO31353813462_072019-O.webp"
"1604780541-317","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Siberia 259 Litros Haceb - Manija Externa - Inox Mate","https://articulo.mercadolibre.com.co/MCO-543758951-nevera-siberia-259-litros-haceb-manija-externa-inox-mate-_JM#searchVariation=47127167646&position=21&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","Haceb",""
"1604780483-266","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Mini Refrigeradora De Bebidas Puerto Usb Portatil","https://articulo.mercadolibre.com.co/MCO-585396708-nevera-mini-refrigeradora-de-bebidas-puerto-usb-portatil-_JM#searchVariation=65032575441&position=36&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","","https://http2.mlstatic.com/nevera-mini-refrigeradora-de-bebidas-puerto-usb-portatil-D_NQ_NP_988427-MCO43616838915_092020-O.webp"
"1604780527-304","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Siberia 259 Litros Haceb-manija Integrada - Inox Mate","https://articulo.mercadolibre.com.co/MCO-543758497-nevera-siberia-259-litros-haceb-manija-integrada-inox-mate-_JM#searchVariation=47126894625&position=25&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","","https://http2.mlstatic.com/nevera-siberia-259-litros-haceb-manija-integrada-inox-mate-D_NQ_NP_929834-MCO33026899491_112019-O.webp"
"1604780458-243","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Mabe No Frost 420 Litros Tipo Grafito - Rmp420flcg","https://articulo.mercadolibre.com.co/MCO-509874369-nevera-mabe-no-frost-420-litros-tipo-grafito-rmp420flcg-_JM#position=43&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","Mabe",""
"1604780520-294","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Refrigerador No Frost Electrolux Dw42x 2 Puertas 386 Litros","https://articulo.mercadolibre.com.co/MCO-511272898-refrigerador-no-frost-electrolux-dw42x-2-puertas-386-litros-_JM#position=27&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","2.859.900","",""
"1604780558-332","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Austria 304 Litros Haceb - Manija Externa Aluminio","https://articulo.mercadolibre.com.co/MCO-543756968-nevera-austria-304-litros-haceb-manija-externa-aluminio-_JM#searchVariation=47125677036&position=16&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","1.282.900","",""
"1604780601-368","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Filtro De Agua Para Nevera Samsung Da29-00020b","https://articulo.mercadolibre.com.co/MCO-452323535-filtro-de-agua-para-nevera-samsung-da29-00020b-_JM#position=4&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","126.900","",""
"1604780531-306","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Challenger Negra No Frost 428 - Ref Cr 428 / 370l","https://articulo.mercadolibre.com.co/MCO-499643024-nevera-challenger-negra-no-frost-428-ref-cr-428-370l-_JM#position=24&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","Challenger",""
"1604780494-273","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Samsung No Frost 298ltr Rt29k571js8 Inverter","https://articulo.mercadolibre.com.co/MCO-550241773-nevera-samsung-no-frost-298ltr-rt29k571js8-inverter-_JM#position=33&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","1.799.900","",""
"1604780545-320","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Filtro De Agua Nevecon Samsung Haf-cin/exp Da29-00020b","https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=tMmgmjmKGORi7Yn4cidxA0vEb%2F9CvlaFZnqSd3o1C%2FHOo5B5%2Bh1TPr%2BDdB%2Fr5DFXILpSvzb6K7af8H3G3bvji9fekMzDjtscbUEy9x1kGQWlaDrs9zn7uurrUlWZvIwR6KBSgh5QknuWv6VpBNwH5SEsn6N%2FZ6KIyh3V8E8em2mLa2NWA8WD4CU4hQQtLjtHzHb2s7PopooeAY%2Bvg73u10gBZInOpmk6qSxhb3nchnPzLS2%2ByAerRxSXa4fTC1WHVTHJiJ36gDNsWSROv4IVaXU%2FFHNBy%2FzpeDLuea72COI%2Fwx6gIuZ6oTgd4kqVgIYI1GgsJMT3sDIHKNTYaJWdURXdfQDnMd3kkgjLa%2Bn76xKgpdG6XI7TmTsXMbTn%2Bu43jFIRCh399flRM27ISTifpGEuabs4E0Yx0S5Fq9vEJ%2F0HSzMLZGlegnlLh2QHyag5JOMEjj2IlSeA2s9yNyq7M%2FdZXYkBtdd5OPKgyEyKqhQ1L62tR8ZHlEzFPK9lALcc1Friq6VhjyAtx6kgJNaqjt3RoFjhLRUaKrhZ8vdn64NatkL4MqrbYkU3CxTEyiwS2OkfKXS10LTWPMFv8jhLG4FQXz%2F8vYfIYPAt27wSwrr18cZgQF2aNy5vNKd7RSOxrmrfPmRCpWyCFV%2F7Pqiu9vx%2Bt%2FWVSJ20puA4AhjSi6VWTXNkF6ATkcJH33ITbsFUkG9YAK5mjdeHf0LcbBlp2%2Ff32%2FaqD4U18pAo8Lv1EmGsRkmw5KNWqMbzDi4Pg4xmt%2B9J8S8HL75nVYTtYLkEqNUsb5jmv6AmCF1T%2BpM%2FeDuRa8iBdba6L4v3%2Bhh%2FBPytmWf7jqYnl4FLRdfBqJQJTzvnYD1GJOc%2BHEBJ0VGTvzdOB%2FLgzBXO4n43BcPzk7r3i0rIQvxoJPH0iDwSrnHsgcDv9qWx%2FqY55deVTGhun9KJkWrWWhq6h0idENazospTo5pYqoDpmZNSg25%2FsEixEFdIHI8kTu0qheBkSHezVQWwyKlYADMfwgIDR%2BUyi8ScOTdpY2%2BqrrAph%2FvQhFhCjbV%2Bs3PXrzJ9I5UzJ6ifI5bBOkS7zwgqWyQxT23rVfuDNNJCALD57yJToIaCuMddIzpVKMBENQ6ggNRuE6lLhPyK8%2B3lpi%2BYEzczpzSKQBpXIwB4BU2AFVXoTTzJo%2FUCX6JdGbtxy2NludW2uF6UCQPlwL6BaTpeLnuamXUjBK14%2FQFk4heh46ALqXXA8wgtMh64fXgi7od9UzG06dWKhfetz09ljfmjS%2BLbvE8j5lBIuFOX%2F8AETo4IMUTyL%2BcLzv94BxbZjVw60YRuErKUR5xBoffG1VKW8B9sOpcBeslUZP%2B%2FBrbXgKWmuG8QUqpTzuAV1D%2FVyA6FRR%2F1Q9M%2FIjjYrtektNmT2qP6MYFS9rxX6%2BoJZIQCCs8%2BEYcbTci7rS6%2F9bfFp6itwkHKHFO5dkeM7BiX4s7lh5CsLLjg7c3%2FCnEgm3VzjWlUxtUl3Z8Hbq%2F2RGdZLSalyHqZ5FHPhk2SNPhhlc68c%2BJz6QbHL%2FtBueDrymzPPpfHFHOU5N7zjJN3dip5oT%2F38IZ4eSfoyN%2F7BHnEkZTAs8QxLKtn6c1ZvQ5YKCZNCQoFR3zwOH6AYzkGhKWO4q%2BtcGopXlJsQLKr3pqUHSKkhkREW17JapGJvjg4r2wiyMC%2BnXd1YSwF8apeRgHXkuFBysKZ8n0X726IIXaRJfyqr2TbHg4D6VMCXFQ0q3fQMBAm8OMMUj%2BlRayxCCJF%2F7y7aOM9hF2EWny0EruI00s%2Bx9p7LcQvxnQ%2Fxyt6EaZxfFpyRIQB8f0WsVilr%2B%2Fsm%2F%2BWyQM%3D","","PUBLICADA",""
"1604780605-374","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Himalaya 404 Litros Haceb - Control Interno - Titanio","https://articulo.mercadolibre.com.co/MCO-543763328-nevera-himalaya-404-litros-haceb-control-interno-titanio-_JM#searchVariation=47129460020&position=3&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","","https://http2.mlstatic.com/nevera-himalaya-404-litros-haceb-control-interno-titanio-D_NQ_NP_966802-MCO33027440319_112019-O.webp"
"1604780424-216","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Ejecutiva Clima Fresh De 2 Puertas Cf_87s","https://articulo.mercadolibre.com.co/MCO-567899642-nevera-ejecutiva-clima-fresh-de-2-puertas-cf87s-_JM#searchVariation=58697589980&position=52&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","","https://http2.mlstatic.com/nevera-ejecutiva-clima-fresh-de-2-puertas-cf87s-D_NQ_NP_677881-MCO42498283067_072020-O.webp"
"1604780569-343","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Fabricador De Hielo Challenger Fh 8215","https://articulo.mercadolibre.com.co/MCO-532406384-fabricador-de-hielo-challenger-fh-8215-_JM#position=13&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","Challenger",""
"1604780472-255","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Mini Bar Challenger Gris - Cr 086","https://articulo.mercadolibre.com.co/MCO-518274054-mini-bar-challenger-gris-cr-086-_JM#position=39&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","409.900","",""
"1604780610-379","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Challenger Negra No Frost 312b  - Ref Cr 312 / 232l","https://articulo.mercadolibre.com.co/MCO-503894091-nevera-challenger-negra-no-frost-312b-ref-cr-312-232l-_JM#searchVariation=40455381968&position=1&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","989.900","",""
"1604780458-244","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Mabe No Frost 420 Litros Tipo Grafito - Rmp420flcg","https://articulo.mercadolibre.com.co/MCO-509874369-nevera-mabe-no-frost-420-litros-tipo-grafito-rmp420flcg-_JM#position=43&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","","https://http2.mlstatic.com/nevera-mabe-no-frost-420-litros-tipo-grafito-rmp420flcg-D_NQ_NP_919726-MCO31354187253_072019-O.webp"
"1604780439-226","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Filtro De Agua Nevera Whirlpool Kitchenaid W10295370a P4rfwb","https://articulo.mercadolibre.com.co/MCO-538081594-filtro-de-agua-nevera-whirlpool-kitchenaid-w10295370a-p4rfwb-_JM#position=48&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","149.000","",""
"1604780520-296","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Refrigerador No Frost Electrolux Dw42x 2 Puertas 386 Litros","https://articulo.mercadolibre.com.co/MCO-511272898-refrigerador-no-frost-electrolux-dw42x-2-puertas-386-litros-_JM#position=27&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","Electrolux",""
"1604780411-203","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Ejecutiva De Una Puerta Cf_93s","https://articulo.mercadolibre.com.co/MCO-567899097-nevera-ejecutiva-de-una-puerta-cf93s-_JM#searchVariation=58697070576&position=56&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","CLIMA FRESH",""
"1604780453-238","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera No Frost 300 Lts. Brutos Grafito Mabe - Rma300fbcg","https://articulo.mercadolibre.com.co/MCO-507509701-nevera-no-frost-300-lts-brutos-grafito-mabe-rma300fbcg-_JM#searchVariation=40936035158&position=44&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","1.299.900","",""
"1604780555-330","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Filtro De Agua Nevera LG Premium  5231ja2002a Adq729109","https://articulo.mercadolibre.com.co/MCO-451548140-filtro-de-agua-nevera-lg-premium-5231ja2002a-adq729109-_JM#position=17&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","LG",""
"1604780605-371","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Himalaya 404 Litros Haceb - Control Interno - Titanio","https://articulo.mercadolibre.com.co/MCO-543763328-nevera-himalaya-404-litros-haceb-control-interno-titanio-_JM#searchVariation=47129460020&position=3&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","1.717.900","",""
"1604780569-342","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Fabricador De Hielo Challenger Fh 8215","https://articulo.mercadolibre.com.co/MCO-532406384-fabricador-de-hielo-challenger-fh-8215-_JM#position=13&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","709.900","",""
"1604780466-248","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Mabe No Frost De 230lts Grafito - Rma230fjcg","https://articulo.mercadolibre.com.co/MCO-504851314-nevera-mabe-no-frost-de-230lts-grafito-rma230fjcg-_JM#position=41&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","1.406.900","",""
"1604780516-291","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Nevera Samsung 394ltr No Frost Con Fabricador De Hielo Auto","https://articulo.mercadolibre.com.co/MCO-557651787-nevera-samsung-394ltr-no-frost-con-fabricador-de-hielo-auto-_JM#position=28&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","2.299.900","",""
"1604780524-300","https://www.mercadolibre.com.co/","Electrodomésticos","https://www.mercadolibre.com.co/c/electrodomesticos#c_id=/home/categories/element&c_category_id=MCO5726&c_uid=438b8e7c-25f0-4310-8091-df0485c30b43","Refrigera-ciónVer productos","https://listado.mercadolibre.com.co/electrodomesticos/refrigeracion/nuevo/_PriceRange_100000-0#deal_print_id=9ca91790-2136-11eb-8e75-0fe8c345e704","Filtro De Agua Nevecon Samsung Haf-cin/exp Da29-00020b","https://articulo.mercadolibre.com.co/MCO-495683245-filtro-de-agua-nevecon-samsung-haf-cinexp-da29-00020b-_JM#position=26&type=item&tracking_id=c2043124-df17-4bdd-b460-e7b104e9c6ad","","","https://http2.mlstatic.com/filtro-de-agua-nevecon-samsung-haf-cinexp-da29-00020b-D_NQ_NP_932716-MCO31048435837_062019-O.webp"
